Event1 Event2 Station CoefMax LagSample LagTime
24 70 6 0.726946303666621 1 0.01
24 70 3 0.731510093292334 -7 -0.07
24 79 3 0.782391304475925 2 0.02
24 80 6 0.71830879768349 25 0.25
24 81 3 0.759188104106019 3 0.03
24 86 3 0.907969963576885 -2 -0.02
24 90 6 0.828724845371379 -2 -0.02
24 90 3 0.70068736359844 -8 -0.08
24 91 3 0.855917104705688 -8 -0.08
24 92 6 0.840400373968613 1 0.01
24 92 3 0.809039775680274 -1 -0.01
25 26 6 0.925120675289236 0 0
25 26 3 0.863142193618207 2 0.02
25 27 6 0.799808409197653 -4 -0.04
25 27 3 0.952196265474327 1 0.01
25 28 6 0.721162097436378 2 0.02
25 28 3 0.82260967437344 -2 -0.02
25 29 6 0.71455536528636 -1 -0.01
25 29 3 0.734167354290671 3 0.03
25 31 10 0.772824742188111 0 0
25 31 3 0.816904693541103 5 0.05
25 41 3 0.726617898144163 1 0.01
25 42 3 0.788513530821717 -6 -0.06
25 43 3 0.893824776106321 1 0.01
25 44 3 0.782726748615943 -1 -0.01
25 45 6 0.737810462159092 8 0.08
25 45 10 0.862658764749766 0 0
25 46 3 0.742669812868728 4 0.04
25 49 6 0.85889597685633 2 0.02
25 65 3 0.89081183086588 2 0.02
25 79 3 0.719614596000375 4 0.04
25 86 3 0.904837785280458 1 0.01
25 90 6 0.949805658036621 -3 -0.03
25 91 3 0.788313708766751 -5 -0.05
25 92 10 0.78646306815422 0 0
25 92 3 0.839965420609686 1 0.01
26 27 6 0.715625448770643 -4 -0.04
26 27 3 0.940283899396559 -1 -0.01
26 28 6 0.71998083128124 2 0.02
26 28 4 0.731705411869618 2 0.02
26 28 3 0.823525368342452 -4 -0.04
26 31 3 0.827351384988427 3 0.03
26 41 3 0.733600683744788 -1 -0.01
26 42 10 0.761284443260509 -16 -0.16
26 42 3 0.882948085505893 -8 -0.08
26 43 3 0.772799714871116 -1 -0.01
26 44 3 0.748825028432125 -3 -0.03
26 45 3 0.778121847167703 -5 -0.05
26 49 6 0.896982903905243 1 0.01
26 65 3 0.868203620155252 0 0
26 70 3 0.761377047203534 -7 -0.07
26 79 4 0.80269795963481 -26 -0.26
26 79 3 0.711563502514694 2 0.02
26 80 4 0.801000529543387 -24 -0.24
26 86 3 0.774078150051723 -2 -0.02
26 90 6 0.910279104160577 -3 -0.03
26 91 3 0.88769408317156 -7 -0.07
26 92 6 0.726206579088888 0 0
26 92 4 0.73390320853202 -18 -0.18
26 92 3 0.720559942382148 -1 -0.01
27 28 10 0.857441459889264 0 0
27 28 3 0.873310023448922 -3 -0.03
27 29 6 0.707246903640769 3 0.03
27 29 3 0.74709896769513 1 0.01
27 31 3 0.809605686466003 4 0.04
27 41 4 0.716898200329954 -10 -0.1
27 41 3 0.780011455353645 0 0
27 42 10 0.720285318155506 9 0.09
27 42 4 0.895564096284402 1 0.01
27 42 3 0.897780384713814 -7 -0.07
27 43 4 0.735999907774583 3 0.03
27 43 3 0.879746910303298 0 0
27 44 10 0.758423698845482 -1 -0.01
27 44 4 0.861983641526736 0 0
27 44 3 0.756220337114402 -2 -0.02
27 45 4 0.885426375833071 1 0.01
27 45 3 0.747383014251704 -5 -0.05
27 46 4 0.779417248490124 1 0.01
27 46 3 0.711469809099162 -9 -0.09
27 47 7 0.746619814207102 8 0.08
27 48 10 0.718955491838245 8 0.08
27 48 4 0.863864824094454 3 0.03
27 49 4 0.791014838824804 1 0.01
27 65 3 0.880690739084686 1 0.01
27 65 5 0.830150860051724 1 0.01
27 70 3 0.796115829810365 -6 -0.06
27 79 3 0.727516462272755 3 0.03
27 81 3 0.737435270079452 4 0.04
27 86 3 0.855346264112982 -1 -0.01
27 90 6 0.74703276228261 1 0.01
27 90 4 0.803941130627135 -1 -0.01
27 91 6 0.747993427597098 -3 -0.03
27 91 3 0.884239819813509 -6 -0.06
27 91 5 0.757526799883538 2 0.02
27 92 3 0.788267111073434 0 0
28 41 3 0.858005568347556 3 0.03
28 42 3 0.894277911335398 -4 -0.04
28 43 3 0.81192063369958 3 0.03
28 44 10 0.758572733357894 -1 -0.01
28 44 3 0.774347212072503 1 0.01
28 45 3 0.815920900938492 -1 -0.01
28 46 3 0.737175707475792 -6 -0.06
28 48 6 0.888131886769894 0 0
28 65 3 0.837072398262422 3 0.03
28 79 4 0.854668573183097 -28 -0.28
28 80 4 0.771430174308895 -26 -0.26
28 81 3 0.811958890136977 7 0.07
28 86 3 0.743888879092134 2 0.02
28 90 6 0.788949871079812 -5 -0.05
28 90 3 0.849898484911871 -4 -0.04
28 91 4 0.725222076228266 -21 -0.21
28 91 3 0.794521705100967 -3 -0.03
28 91 5 0.758123162475084 1 0.01
28 92 4 0.737127138938474 -20 -0.2
29 41 3 0.797033319952224 11 0.11
29 43 3 0.761961053052472 -1 -0.01
29 44 3 0.822645110512245 -4 -0.04
29 45 3 0.778669355230212 -6 -0.06
29 46 3 0.785383135328216 1 0.01
29 47 1 0.833848255401591 -2 -0.02
29 48 1 0.774345204607813 -7 -0.07
29 79 3 0.913595561599868 1 0.01
29 80 4 0.86665604466845 0 0
29 80 3 0.804278736270728 13 0.13
29 80 5 0.896146774588381 2 0.02
29 86 3 0.816214893332225 -2 -0.02
29 90 3 0.794547100868933 4 0.04
29 92 3 0.845314772254411 -1 -0.01
31 42 6 0.717399388170856 2 0.02
31 44 3 0.735781603497339 -6 -0.06
31 45 6 0.791333741774504 1 0.01
31 47 1 0.769503616456826 4 0.04
31 48 1 0.818483512825431 -1 -0.01
31 65 3 0.78462455465554 7 0.07
31 70 3 0.703012052988835 1 0.01
31 70 1 0.88508070179347 -3 -0.03
31 86 3 0.773351830553468 -5 -0.05
31 91 6 0.720990157026519 -4 -0.04
31 91 10 0.719024644035943 1 0.01
31 91 3 0.862308411936494 0 0
31 91 5 0.744822862978409 3 0.03
31 92 3 0.773316964019621 -4 -0.04
32 33 1 0.901151672270433 0 0
32 33 3 0.936562553415569 -1 -0.01
32 35 3 0.952781029863381 -1 -0.01
32 36 3 0.805587481552662 2 0.02
32 36 5 0.810890612049704 -1 -0.01
32 37 3 0.708955339346682 7 0.07
32 40 8 0.77897910962146 1 0.01
32 40 3 0.891599304964017 1 0.01
32 54 3 0.810503294358963 1 0.01
32 54 5 0.744074513465027 -1 -0.01
32 55 3 0.969369198779264 1 0.01
32 56 1 0.826832401302113 0 0
32 56 4 0.762391828376538 -11 -0.11
32 56 3 0.93297458803565 0 0
32 57 1 0.759435778582291 1 0.01
32 57 4 0.755819097572848 -11 -0.11
32 57 6 0.770799363817788 -2 -0.02
32 57 10 0.750534152307773 -3 -0.03
32 58 3 0.941527057792921 -1 -0.01
32 58 5 0.714821653727794 -13 -0.13
32 59 3 0.934023391438046 0 0
32 59 5 0.77759902388093 -2 -0.02
32 61 4 0.730005583828869 -10 -0.1
32 61 3 0.961266667283126 1 0.01
32 61 5 0.851942189603745 -3 -0.03
32 63 3 0.910224685710529 1 0.01
32 64 1 0.897749699225454 -1 -0.01
32 64 9 0.750624840635251 -5 -0.05
32 64 3 0.85985548422331 -9 -0.09
32 64 5 0.716117214353219 -10 -0.1
32 66 1 0.913233048644813 0 0
32 66 5 0.918168653678107 -2 -0.02
32 66 3 0.964138699564896 0 0
32 66 4 0.762603157315705 -11 -0.11
32 67 8 0.705545223443345 0 0
32 67 1 0.826660320551475 1 0.01
32 67 3 0.975720609350566 1 0.01
32 68 1 0.887539734159105 1 0.01
32 68 5 0.940793857539761 -1 -0.01
32 68 3 0.962234482087422 1 0.01
32 68 4 0.887019956859768 0 0
32 69 5 0.734275367237584 -1 -0.01
32 75 1 0.938613280705595 0 0
32 75 4 0.763475677502653 0 0
32 75 3 0.901634780174262 0 0
32 75 5 0.775334825165033 -1 -0.01
32 76 1 0.839478784720764 0 0
32 76 4 0.761398426177106 -12 -0.12
32 76 3 0.976281237224753 -1 -0.01
32 76 5 0.881006449191873 -2 -0.02
32 78 1 0.825765245623533 2 0.02
32 78 4 0.734649856710727 -9 -0.09
32 78 3 0.741388049201839 1 0.01
32 82 1 0.839380228564683 2 0.02
32 82 3 0.929675828442771 -5 -0.05
32 82 5 0.756372946474484 -6 -0.06
32 83 4 0.817479546905318 2 0.02
32 83 3 0.915284071068711 -8 -0.08
32 84 8 0.73609369502177 1 0.01
32 84 1 0.883168175534003 -1 -0.01
32 84 3 0.798827696827605 2 0.02
32 84 9 0.710998576619034 14 0.14
32 85 1 0.724854640152525 5 0.05
32 85 3 0.845444118142355 1 0.01
32 87 1 0.731339962151747 5 0.05
32 87 3 0.794625787552576 -5 -0.05
32 87 5 0.817793616456005 -5 -0.05
32 88 8 0.765646326770051 1 0.01
32 88 1 0.743905759326243 3 0.03
32 88 5 0.765868434252635 -3 -0.03
32 88 3 0.963148849620395 0 0
32 89 3 0.958235382762444 2 0.02
33 35 3 0.866694890950898 0 0
33 36 3 0.730557828481822 3 0.03
33 37 3 0.71820370956113 8 0.08
33 38 8 0.76230091031401 0 0
33 40 8 0.717414855786713 -18 -0.18
33 40 3 0.781773759071567 2 0.02
33 54 8 0.811451407936363 1 0.01
33 55 8 0.888419257157752 -1 -0.01
33 55 9 0.785219310916361 1 0.01
33 55 3 0.956962557054706 2 0.02
33 56 8 0.916682579448503 1 0.01
33 56 1 0.886264500746168 0 0
33 56 9 0.820515667331628 -6 -0.06
33 56 3 0.876067219426441 1 0.01
33 57 8 0.875920810830788 -2 -0.02
33 57 1 0.82556800478019 0 0
33 58 8 0.853380400582969 2 0.02
33 58 9 0.724083881705084 4 0.04
33 58 3 0.951816996546637 0 0
33 59 8 0.850932097601892 3 0.03
33 59 3 0.862353495255293 2 0.02
33 61 8 0.903013897908442 1 0.01
33 61 9 0.829346113997828 5 0.05
33 61 3 0.973746209726202 2 0.02
33 63 8 0.716883227533569 2 0.02
33 63 3 0.952525127289652 2 0.02
33 63 9 0.891685633686969 4 0.04
33 64 1 0.856925195400079 -1 -0.01
33 64 9 0.72073035438213 2 0.02
33 64 3 0.857574975670363 -8 -0.08
33 66 8 0.939634656772247 0 0
33 66 1 0.919880586234552 0 0
33 66 9 0.868432199314654 4 0.04
33 66 3 0.959282130961679 1 0.01
33 67 8 0.933372293180203 1 0.01
33 67 1 0.771898531845063 1 0.01
33 67 3 0.967037553401302 2 0.02
33 68 8 0.948596016852507 0 0
33 68 1 0.945346016293341 1 0.01
33 68 3 0.959168482494783 2 0.02
33 69 8 0.840072581713003 1 0.01
33 75 8 0.732044343606685 1 0.01
33 75 1 0.918245923228394 0 0
33 75 3 0.878125279031617 1 0.01
33 76 8 0.938784566181458 1 0.01
33 76 1 0.87531109181304 0 0
33 76 9 0.896333631590049 2 0.02
33 76 3 0.962598005091687 0 0
33 78 1 0.890902835403508 1 0.01
33 78 3 0.729397495750151 2 0.02
33 82 1 0.782804226277957 1 0.01
33 82 3 0.921860698250864 -4 -0.04
33 83 1 0.765281354709854 0 0
33 83 3 0.828512655639732 -7 -0.07
33 84 8 0.769268029092064 1 0.01
33 84 1 0.798183362909363 -1 -0.01
33 84 3 0.803062005427653 3 0.03
33 85 8 0.835101228276771 2 0.02
33 85 3 0.757971839039251 2 0.02
33 87 9 0.852503056253021 -1 -0.01
33 87 3 0.748962148185939 -5 -0.05
33 88 8 0.788335920459577 2 0.02
33 88 1 0.723611353227149 2 0.02
33 88 3 0.881121337942639 1 0.01
33 88 9 0.79462616417456 -2 -0.02
33 89 8 0.721640671178684 3 0.03
33 89 3 0.872424839739301 3 0.03
35 36 9 0.941223027088965 1 0.01
35 36 3 0.806892704224982 2 0.02
35 36 5 0.922094726827279 0 0
35 37 9 0.91511711639762 0 0
35 40 9 0.875941874857375 0 0
35 40 3 0.909271692515344 1 0.01
35 40 5 0.713526161133586 -1 -0.01
35 54 3 0.860862957393553 2 0.02
35 55 3 0.91019188603735 1 0.01
35 56 4 0.779140981143611 4 0.04
35 56 3 0.919603312034612 0 0
35 58 3 0.922001227976937 -1 -0.01
35 58 9 0.717719349944735 -8 -0.08
35 58 5 0.727448894054006 0 0
35 59 1 0.733105682739686 10 0.1
35 59 3 0.927615263874107 1 0.01
35 59 5 0.84461075207531 -1 -0.01
35 61 1 0.833008718530878 -1 -0.01
35 61 3 0.907095690200747 2 0.02
35 61 9 0.700805385833041 -7 -0.07
35 61 5 0.845969550122513 -3 -0.03
35 63 3 0.843142773531877 2 0.02
35 67 3 0.921963800906008 1 0.01
35 68 3 0.91584962950242 1 0.01
35 68 5 0.910502719506664 0 0
35 69 3 0.718526793522876 -1 -0.01
35 75 8 0.741259149118026 9 0.09
35 75 3 0.832200547431261 0 0
35 76 3 0.921005165124277 0 0
35 76 5 0.944022857299957 -1 -0.01
35 78 3 0.755486451607011 1 0.01
35 78 5 0.853526188154746 4 0.04
35 82 3 0.872641231396993 -4 -0.04
35 82 5 0.925579362408274 -5 -0.05
35 82 9 0.809934186686344 0 0
35 84 3 0.767052946328098 3 0.03
35 85 3 0.90892934778255 1 0.01
35 87 3 0.820266284221217 -5 -0.05
35 87 9 0.773583013583508 -3 -0.03
35 87 5 0.903619133596723 -4 -0.04
35 88 4 0.835918373079536 0 0
35 88 3 0.937842200748771 1 0.01
35 88 5 0.786929598716726 -3 -0.03
36 37 8 0.802788428963724 1 0.01
36 37 9 0.784350678733279 -1 -0.01
36 37 5 0.824322280745835 2 0.02
36 40 9 0.855184763554162 -1 -0.01
36 40 3 0.954522796017746 -1 -0.01
36 40 5 0.793707103357598 -1 -0.01
36 55 8 0.758466431074764 12 0.12
36 55 3 0.790543422073023 -1 -0.01
36 56 3 0.863858964902521 -2 -0.02
36 56 5 0.785985488243478 -4 -0.04
36 57 8 0.704026826599955 12 0.12
36 58 8 0.753929386197992 15 0.15
36 58 3 0.719282707033273 -3 -0.03
36 58 5 0.785103448698675 0 0
36 59 8 0.744349887445746 16 0.16
36 59 3 0.752058649364163 -1 -0.01
36 59 5 0.803520207542189 -1 -0.01
36 61 3 0.727482650208187 -1 -0.01
36 61 5 0.77216729985947 -3 -0.03
36 63 3 0.724574270796864 -15 -0.15
36 66 3 0.765952350971155 -1 -0.01
36 66 5 0.85849349560951 -1 -0.01
36 67 3 0.808057349297688 -1 -0.01
36 67 5 0.875759025369172 0 0
36 68 3 0.774691964011422 -1 -0.01
36 68 5 0.865874988533059 0 0
36 69 5 0.700346135595639 13 0.13
36 75 9 0.702962025838753 -6 -0.06
36 75 3 0.797997903647177 -2 -0.02
36 76 8 0.703033374646553 14 0.14
36 76 3 0.775012383469848 -3 -0.03
36 76 5 0.862384696870261 -1 -0.01
36 78 5 0.795436105425523 4 0.04
36 82 3 0.751581587467941 -6 -0.06
36 82 9 0.741162638576672 -1 -0.01
36 82 5 0.887457003699453 -5 -0.05
36 84 9 0.731436780066635 9 0.09
36 85 3 0.702956072387809 -2 -0.02
36 87 8 0.931612103603675 0 0
36 87 3 0.79331092756527 -7 -0.07
36 87 9 0.788793966247833 -4 -0.04
36 87 5 0.813167543424355 -4 -0.04
36 88 3 0.853114359693486 -2 -0.02
36 88 5 0.703028008382387 -3 -0.03
36 89 9 0.738197312118973 0 0
36 89 3 0.831892253846469 0 0
37 40 9 0.798599336037602 0 0
37 54 1 0.783656078419344 0 0
37 55 3 0.739249200227888 -6 -0.06
37 56 9 0.719760421227386 -7 -0.07
37 58 3 0.772923716724855 -8 -0.08
37 58 5 0.872250382569605 -2 -0.02
37 59 3 0.763216687114012 -6 -0.06
37 67 3 0.727216017750377 -6 -0.06
37 68 3 0.716197832172963 -6 -0.06
37 68 5 0.711405502849294 -2 -0.02
37 75 3 0.711677760050076 -7 -0.07
37 76 9 0.725843873827956 1 0.01
37 84 3 0.835508435127453 -5 -0.05
37 87 8 0.839696857327631 -1 -0.01
37 87 9 0.760198533504078 -3 -0.03
37 89 3 0.704617908040157 -4 -0.04
38 54 8 0.845352779516393 2 0.02
38 56 8 0.755851772465136 1 0.01
38 59 8 0.883683217676624 3 0.03
38 66 8 0.730228432392775 11 0.11
38 67 8 0.795056145352392 1 0.01
38 89 8 0.810885841121582 3 0.03
40 54 8 0.778600216520305 0 0
40 54 3 0.767909714469591 0 0
40 55 4 0.72459578624209 -19 -0.19
40 55 3 0.855871614385242 0 0
40 56 8 0.782741756703346 19 0.19
40 56 3 0.932757029111255 -1 -0.01
40 57 8 0.750807204798571 17 0.17
40 58 4 0.793244329006854 -19 -0.19
40 58 3 0.793849298275496 -2 -0.02
40 59 4 0.711070555092367 -20 -0.2
40 59 3 0.830282409626564 0 0
40 61 3 0.811713386803657 1 0.01
40 63 3 0.778564421303854 -13 -0.13
40 63 5 0.767649999289256 1 0.01
40 64 3 0.7817564833844 -9 -0.09
40 66 8 0.700797896218549 19 0.19
40 66 3 0.847981060027733 0 0
40 67 8 0.716241378311622 0 0
40 67 3 0.876711563488943 0 0
40 68 3 0.84928476381729 0 0
40 69 8 0.76597993961018 0 0
40 69 3 0.728023772211536 -2 -0.02
40 69 5 0.707775751551907 14 0.14
40 75 3 0.859875049751049 -1 -0.01
40 76 8 0.754194599737688 19 0.19
40 76 3 0.844684665177543 -2 -0.02
40 78 4 0.706845594786569 -3 -0.03
40 82 3 0.817635095572686 -5 -0.05
40 82 5 0.733168921104117 -4 -0.04
40 84 8 0.885611000895231 0 0
40 85 3 0.786347870633949 0 0
40 87 1 0.701209776104922 0 0
40 87 3 0.833037932922466 -6 -0.06
40 88 8 0.810856566211017 1 0.01
40 88 3 0.926254265016338 -1 -0.01
40 89 8 0.770201554424313 2 0.02
40 89 9 0.770587004399938 1 0.01
40 89 3 0.905269542443466 1 0.01
40 89 5 0.716779536326023 -2 -0.02
41 42 4 0.795461396583747 11 0.11
41 42 3 0.868673654792929 -7 -0.07
41 43 6 0.921343706445348 1 0.01
41 43 10 0.723235548509212 0 0
41 43 4 0.701063347288504 12 0.12
41 43 3 0.830207161794217 0 0
41 44 4 0.842306675640642 10 0.1
41 44 3 0.748426962517859 -14 -0.14
41 45 4 0.750306624941226 11 0.11
41 45 3 0.806570913755657 -4 -0.04
41 46 3 0.836005013067839 -9 -0.09
41 47 1 0.865434607752574 4 0.04
41 47 7 0.81349523153468 6 0.06
41 48 10 0.707561192705187 6 0.06
41 48 4 0.747172922600273 13 0.13
41 48 1 0.893657161769433 0 0
41 49 10 0.703355994786245 7 0.07
41 49 7 0.704794222532993 6 0.06
41 65 3 0.754995321794626 0 0
41 70 6 0.90792748669755 0 0
41 70 1 0.834194566883694 -2 -0.02
41 79 3 0.724145576536616 -9 -0.09
41 81 4 0.800005258956889 -4 -0.04
41 81 3 0.828515247016771 5 0.05
41 86 6 0.852910092242717 0 0
41 86 3 0.826607502692208 -13 -0.13
41 90 4 0.886893142628434 9 0.09
41 90 3 0.879228379217933 -7 -0.07
41 91 10 0.786680980943532 3 0.03
41 91 3 0.812187144504807 -7 -0.07
41 92 6 0.756627086041585 0 0
41 92 3 0.841279473971087 -12 -0.12
42 43 4 0.844439661963437 2 0.02
42 43 3 0.807443792246408 8 0.08
42 44 4 0.941238863179533 0 0
42 45 4 0.866291953101327 1 0.01
42 45 3 0.891609764689226 3 0.03
42 46 6 0.723992219075565 -3 -0.03
42 46 3 0.803125008947992 -2 -0.02
42 47 1 0.805041389200607 4 0.04
42 47 7 0.949626032512025 1 0.01
42 48 10 0.779587699420454 -1 -0.01
42 48 6 0.789984549703747 4 0.04
42 48 4 0.936146499046158 2 0.02
42 48 1 0.931038176537107 0 0
42 49 10 0.919922209038086 0 0
42 49 4 0.807501677154848 1 0.01
42 49 7 0.916890887510861 1 0.01
42 65 3 0.81588396961136 7 0.07
42 70 3 0.726845594972903 1 0.01
42 70 1 0.808583144583368 -2 -0.02
42 81 4 0.704775396862939 2 0.02
42 81 3 0.80684740238874 12 0.12
42 86 3 0.715155512641376 -5 -0.05
42 90 4 0.807446104461674 -1 -0.01
42 90 3 0.818282457573455 0 0
42 91 10 0.76667021534167 -4 -0.04
42 91 3 0.896315032090479 1 0.01
42 91 5 0.725191488858532 -3 -0.03
43 44 4 0.843025021908181 -2 -0.02
43 44 3 0.77121429737729 -2 -0.02
43 45 4 0.786223021825738 -1 -0.01
43 45 3 0.758312341775868 -5 -0.05
43 46 3 0.849398242102894 3 0.03
43 47 1 0.833339220792875 5 0.05
43 47 7 0.758436171015527 1 0.01
43 48 4 0.795286382364376 0 0
43 48 1 0.894600691426265 0 0
43 49 10 0.757551030480341 -1 -0.01
43 49 7 0.844219723951022 0 0
43 65 3 0.799178741043151 0 0
43 70 6 0.867738437411825 -1 -0.01
43 70 1 0.79746767212047 -1 -0.01
43 80 5 0.709971361815424 8 0.08
43 81 3 0.788473645501093 4 0.04
43 86 6 0.831532451304806 -1 -0.01
43 86 3 0.939943497965748 -1 -0.01
43 90 3 0.779663663917669 6 0.06
43 91 3 0.810430478635986 -7 -0.07
43 92 6 0.714982840525545 0 0
43 92 3 0.84226862609772 0 0
44 45 4 0.931439310443474 1 0.01
44 45 3 0.709762359586224 -3 -0.03
44 46 4 0.764547209164718 1 0.01
44 46 3 0.730037681666101 4 0.04
44 47 7 0.702886268607139 7 0.07
44 48 10 0.709523966672793 9 0.09
44 48 4 0.84891694692303 2 0.02
44 48 1 0.742991134112636 -2 -0.02
44 49 10 0.726824526915982 10 0.1
44 49 4 0.754885416320584 1 0.01
44 70 3 0.765392276213129 7 0.07
44 79 3 0.838029582825976 5 0.05
44 81 4 0.720457094545948 -14 -0.14
44 86 3 0.837264929062922 1 0.01
44 90 4 0.875811914939656 -1 -0.01
44 90 3 0.71981294205005 8 0.08
44 91 6 0.822237489072563 -1 -0.01
44 91 3 0.72233932738168 7 0.07
44 92 3 0.789747379351026 2 0.02
45 46 10 0.836437157613737 0 0
45 46 4 0.866636410721585 0 0
45 47 1 0.763855837170479 1 0.01
45 48 4 0.717252574249074 2 0.02
45 48 1 0.886810388006707 -3 -0.03
45 49 6 0.739569009752789 -7 -0.07
45 49 6 0.739569009752789 -7 -0.07
45 65 3 0.723768460878892 5 0.05
45 79 3 0.710178823119014 8 0.08
45 81 3 0.753670021592325 9 0.09
45 90 4 0.825243860315967 -2 -0.02
45 90 3 0.801090068613914 11 0.11
45 91 3 0.853332835862737 -2 -0.02
45 92 10 0.876593080935343 0 0
46 47 7 0.795836158167267 7 0.07
46 48 10 0.770904675933293 1 0.01
46 48 6 0.73420187640755 7 0.07
46 48 1 0.74016397012404 1 0.01
46 79 3 0.701236129347913 0 0
46 80 3 0.704914753093324 12 0.12
46 81 3 0.741255455547789 14 0.14
46 86 3 0.844438911946014 -4 -0.04
46 90 4 0.701845827466157 -2 -0.02
46 90 3 0.817539906293015 3 0.03
46 91 6 0.70363081537222 -2 -0.02
46 92 10 0.835557472878054 0 0
46 92 3 0.83346466394641 -2 -0.02
47 48 1 0.877722819487593 -5 -0.05
47 49 10 0.758708491427329 6 0.06
47 49 7 0.836110422004937 -1 -0.01
47 65 1 0.744348692293644 -8 -0.08
47 80 1 0.733474060509059 -1 -0.01
47 86 1 0.754506624955496 0 0
47 91 7 0.843739878866635 -3 -0.03
48 49 10 0.864106298776157 1 0.01
48 49 6 0.719693359087547 0 0
48 49 4 0.806897464737222 -1 -0.01
48 65 1 0.920800093407313 -3 -0.03
48 70 4 0.715382466249394 23 0.23
48 70 1 0.729167714579304 -2 -0.02
48 79 1 0.790990924177716 5 0.05
48 81 4 0.742196937640397 0 0
48 81 1 0.737401831873879 12 0.12
48 86 1 0.830609258289993 5 0.05
48 90 4 0.754237472509392 -4 -0.04
48 90 1 0.752541739769256 -4 -0.04
48 91 10 0.798148353354961 -3 -0.03
49 90 6 0.814613048325503 -4 -0.04
49 91 7 0.791864541123908 -3 -0.03
49 92 6 0.766157712981299 -1 -0.01
51 60 8 0.781805244647365 -1 -0.01
51 60 9 0.920531937330466 2 0.02
51 74 8 0.880985214089578 -1 -0.01
51 74 1 0.926043551764803 0 0
51 74 9 0.92256822310824 0 0
51 74 5 0.708811775582309 -2 -0.02
51 74 3 0.754143426021245 -4 -0.04
54 55 8 0.79436824195716 -2 -0.02
54 55 3 0.722597406097693 0 0
54 56 8 0.783790833809125 -1 -0.01
54 56 3 0.768226322580085 -1 -0.01
54 56 5 0.760305382479143 -4 -0.04
54 57 8 0.785317228293387 -3 -0.03
54 58 8 0.833186540242872 0 0
54 58 3 0.706222216979335 -16 -0.16
54 59 8 0.900005643439635 1 0.01
54 59 3 0.739381399005469 -1 -0.01
54 59 5 0.717292726506343 -1 -0.01
54 61 3 0.710963649976059 1 0.01
54 61 5 0.796498433347498 -2 -0.02
54 63 8 0.789667074135688 1 0.01
54 63 3 0.741823704391511 -14 -0.14
54 66 8 0.764418474576137 -1 -0.01
54 66 3 0.723977614828331 0 0
54 66 5 0.795256440812994 -1 -0.01
54 67 8 0.874993934951553 0 0
54 67 3 0.732822749331635 0 0
54 67 5 0.770107190365115 0 0
54 68 8 0.845252204904503 -1 -0.01
54 68 3 0.71000252294354 0 0
54 68 5 0.736530101946776 0 0
54 69 8 0.930041624644507 0 0
54 69 3 0.880288384614022 -2 -0.02
54 76 8 0.829893927266874 -1 -0.01
54 76 3 0.751374623118673 -2 -0.02
54 76 5 0.75869221883963 -1 -0.01
54 82 8 0.745202198750426 1 0.01
54 82 3 0.705783072093358 -6 -0.06
54 83 3 0.850324943565199 -9 -0.09
54 83 5 0.724563964554011 -1 -0.01
54 84 8 0.941160202750099 0 0
54 84 3 0.709500484850858 -12 -0.12
54 85 8 0.884229603780236 1 0.01
54 85 3 0.752763676834999 -1 -0.01
54 87 8 0.738192323107278 -5 -0.05
54 87 3 0.734522861093602 -6 -0.06
54 87 5 0.757455280883067 -3 -0.03
54 88 8 0.847842426422841 1 0.01
54 88 3 0.829745897056925 -1 -0.01
54 88 5 0.762460750853186 -2 -0.02
54 89 8 0.768739169484139 2 0.02
54 89 3 0.777703522736942 1 0.01
55 56 8 0.826333251039943 1 0.01
55 56 4 0.928699405556303 -1 -0.01
55 56 3 0.904998659214857 -1 -0.01
55 57 8 0.911574475358711 -1 -0.01
55 57 4 0.912053927705611 -1 -0.01
55 58 8 0.929417208361894 2 0.02
55 58 4 0.843502011611691 0 0
55 58 3 0.970107003215666 -2 -0.02
55 58 9 0.771929353004207 2 0.02
55 58 6 0.773311979726072 -1 -0.01
55 59 8 0.936666918766722 3 0.03
55 59 4 0.850534958311221 -1 -0.01
55 59 3 0.947270498938271 0 0
55 61 8 0.842274894735965 2 0.02
55 61 4 0.870738487265159 0 0
55 61 3 0.969168170874439 0 0
55 61 9 0.808098757734096 3 0.03
55 63 3 0.943560869994022 0 0
55 63 9 0.800771392846949 3 0.03
55 64 9 0.731742272160275 0 0
55 64 3 0.853950346541594 -10 -0.1
55 66 8 0.842118188060651 1 0.01
55 66 4 0.842933196174597 -1 -0.01
55 66 3 0.96553008153286 -1 -0.01
55 66 9 0.817683231605189 3 0.03
55 67 8 0.805097484066776 2 0.02
55 67 3 0.989299778242286 0 0
55 67 6 0.728246811959585 0 0
55 68 8 0.858525891483459 1 0.01
55 68 3 0.982736303891978 0 0
55 69 8 0.794049958374119 2 0.02
55 75 8 0.712739377910642 2 0.02
55 75 3 0.857002160758282 -1 -0.01
55 76 8 0.907768763200051 2 0.02
55 76 4 0.902779536178156 -2 -0.02
55 76 3 0.980988590876918 -2 -0.02
55 76 9 0.772822908186938 1 0.01
55 78 4 0.766703171359038 0 0
55 78 3 0.808871554655386 0 0
55 82 8 0.774059078922495 -7 -0.07
55 82 3 0.955897649564566 -6 -0.06
55 82 9 0.708855472983006 9 0.09
55 84 3 0.805154040755452 2 0.02
55 85 8 0.803475695321855 3 0.03
55 85 3 0.768450237930551 0 0
55 87 8 0.759440650293555 -12 -0.12
55 87 4 0.869339672921946 0 0
55 87 3 0.751267001825647 -6 -0.06
